task_id,activity_name,building,level,axis,discipline,activity_type,is_outdoor,planned_start,planned_finish,planned_duration_days,predecessor_count,is_critical_path,float_days,contractor_id,contractor_avg_delay_days,contract_type,season,material_delivery_status,crew_size,open_rfi_count,open_ncr_count,pending_submittal_count,actual_finish_date,delay_days,delay_category
ACT-02261,DW_Piping,A1,L01,B,MEP,Construction,0,2024-07-26,2024-08-09,14,1,0,23,Vendor_A,-1.1,Unit Price,Summer,Delivered,22,0,0,0,2024-08-07,-1.7,On Time
ACT-02262,DW_Piping,A1,L01,A,MEP,Construction,0,2025-06-27,2025-07-15,18,5,0,7,Vendor_D,3.7,Lump Sum,Summer,In Transit,21,3,1,1,2025-07-22,6.6,Mild
ACT-02263,DW_Piping,A1,L01,C,MEP,Construction,0,2024-05-25,2024-06-05,11,6,1,0,Vendor_E,5.8,Lump Sum,Spring,In Transit,12,0,0,0,2024-06-09,4.4,On Time
ACT-02264,DW_Piping,A1,L01,D,MEP,Construction,0,2025-03-17,2025-03-23,6,5,1,0,Vendor_A,-0.3,Lump Sum,Spring,Delivered,8,0,3,1,2025-03-28,5.0,On Time
ACT-02265,DW_Piping,A1,L01,E,MEP,Construction,0,2024-09-12,2024-09-29,17,3,0,13,Vendor_D,3.7,Unit Price,Autumn,In Transit,8,1,0,0,2024-10-05,5.9,Mild
ACT-02266,DW_Piping,A1,L00,EXT&F,MEP,Construction,0,2024-07-13,2024-07-26,13,3,0,7,Vendor_B,2.2,Unit Price,Summer,Delivered,13,2,0,2,2024-07-28,2.0,On Time
ACT-02267,RW_Piping,A1,L01,B,MEP,Construction,0,2024-05-03,2024-05-17,14,2,0,6,Vendor_E,7.6,Lump Sum,Spring,Delivered,7,1,0,1,2024-05-25,8.5,Mild
ACT-02268,RW_Piping,A1,L01,A,MEP,Construction,0,2024-12-22,2025-01-04,13,2,0,5,Vendor_D,4.5,Lump Sum,Winter,Delivered,20,5,0,2,2025-01-09,4.7,On Time
ACT-02269,RW_Piping,A1,L01,C,MEP,Construction,0,2024-07-13,2024-07-17,4,5,1,0,Vendor_D,5.0,Unit Price,Summer,In Transit,17,0,0,1,2024-07-29,12.5,Moderate
ACT-02270,RW_Piping,A1,L01,D,MEP,Construction,0,2025-03-28,2025-04-03,6,2,0,18,Vendor_A,0.8,Time & Material,Spring,Delivered,24,1,1,1,2025-04-08,5.3,Mild
ACT-02271,RW_Piping,A1,L01,E,MEP,Construction,0,2025-06-20,2025-06-23,3,5,0,5,Vendor_A,-1.6,Time & Material,Summer,Delivered,19,1,1,1,2025-06-25,2.1,On Time
ACT-02272,RW_Piping,A1,L00,EXT&F,MEP,Construction,0,2024-05-16,2024-06-17,32,1,1,0,Vendor_D,5.7,Lump Sum,Spring,Delivered,17,1,0,3,2024-06-25,7.9,Mild
ACT-02273,Heating and Cooling Piping,A1,L01,B,MEP,Construction,0,2024-03-24,2024-03-29,5,1,0,10,Vendor_B,0.1,Lump Sum,Spring,Delivered,13,2,1,1,2024-03-31,1.6,On Time
ACT-02274,Heating and Cooling Piping,A1,L01,A,MEP,Construction,0,2024-07-03,2024-07-06,3,3,0,11,Vendor_C,1.7,Unit Price,Summer,Delivered,12,1,0,1,2024-07-06,0.4,On Time
ACT-02275,Heating and Cooling Piping,A1,L01,C,MEP,Construction,0,2024-09-23,2024-10-03,10,6,0,15,Vendor_E,7.4,Lump Sum,Autumn,Delivered,24,5,0,0,2024-10-16,13.4,Moderate
ACT-02276,Heating and Cooling Piping,A1,L01,D,MEP,Construction,0,2024-06-25,2024-06-26,1,4,0,14,Vendor_F,10.8,Lump Sum,Summer,In Transit,10,4,0,0,2024-07-11,15.1,Moderate
ACT-02277,Heating and Cooling Piping,A1,L01,E,MEP,Construction,0,2025-06-22,2025-07-04,12,6,1,0,Vendor_A,-1.3,Unit Price,Summer,In Transit,11,2,1,0,2025-07-12,8.2,Mild
ACT-02278,Heating and Cooling Piping,A1,L01,EXT&F,MEP,Construction,0,2025-03-10,2025-03-16,6,5,0,8,Vendor_E,6.0,Lump Sum,Spring,Delivered,24,1,0,0,2025-03-22,6.5,Mild
ACT-02279,Heating and Cooling Equipments,A1,L01,B,MEP,Construction,0,2025-06-19,2025-06-27,8,6,0,0,Vendor_C,1.9,Lump Sum,Summer,Delivered,23,1,0,1,2025-07-03,5.5,Mild
ACT-02280,Heating and Cooling Equipments,A1,L01,A,MEP,Construction,0,2024-08-03,2024-08-12,9,3,0,2,Vendor_E,7.2,Unit Price,Summer,Ordered,9,3,0,0,2024-08-20,8.2,Mild
ACT-02281,Heating and Cooling Equipments,A1,L01,C,MEP,Construction,0,2024-06-27,2024-06-29,2,2,0,4,Vendor_A,0.1,Unit Price,Summer,In Transit,11,3,0,0,2024-06-28,-1.0,On Time
ACT-02282,Heating and Cooling Equipments,A1,L01,D,MEP,Construction,0,2024-08-21,2024-09-01,11,5,0,8,Vendor_C,1.9,Unit Price,Summer,Delivered,14,1,0,2,2024-09-03,2.0,On Time
ACT-02283,Heating and Cooling Equipments,A1,L01,E,MEP,Construction,0,2024-10-23,2024-11-16,24,3,0,1,Vendor_F,9.2,Time & Material,Autumn,In Transit,5,0,1,1,2024-11-30,14.0,Moderate
ACT-02284,Heating and Cooling Equipments,A1,L01,EXT&F,MEP,Construction,0,2025-02-18,2025-03-19,29,2,1,0,Vendor_A,-1.4,Lump Sum,Winter,Ordered,7,0,0,3,2025-03-21,2.2,On Time
ACT-02285,Rectangle Ducts & Spiral Ventilation Pipes,A1,L01,B,MEP,Construction,0,2025-05-04,2025-05-13,9,5,0,4,Vendor_F,11.5,Unit Price,Spring,Delivered,14,2,0,1,2025-05-28,15.0,Moderate
ACT-02286,Rectangle Ducts & Spiral Ventilation Pipes,A1,L01,A,MEP,Construction,0,2024-09-21,2024-10-05,14,3,0,10,Vendor_C,0.5,Lump Sum,Autumn,In Transit,22,1,0,0,2024-10-06,0.6,On Time
ACT-02287,Rectangle Ducts & Spiral Ventilation Pipes,A1,L01,C,MEP,Construction,0,2024-06-19,2024-07-07,18,4,0,5,Vendor_F,8.9,Lump Sum,Summer,Delivered,15,1,1,1,2024-07-17,10.5,Mild
ACT-02288,Rectangle Ducts & Spiral Ventilation Pipes,A1,L01,D,MEP,Construction,0,2024-07-05,2024-07-09,4,3,0,10,Vendor_G,16.5,Lump Sum,Summer,Delivered,6,0,1,0,2024-07-22,12.9,Moderate
ACT-02289,Rectangle Ducts & Spiral Ventilation Pipes,A1,L01,E,MEP,Construction,0,2025-01-25,2025-02-20,26,5,0,5,Vendor_A,-0.1,Lump Sum,Winter,Delivered,16,1,0,0,2025-02-23,3.3,On Time
ACT-02290,Rectangle Ducts & Spiral Ventilation Pipes,A1,L01,EXT&F,MEP,Construction,0,2024-11-16,2024-12-10,24,2,0,21,Vendor_E,8.2,Lump Sum,Autumn,Delivered,7,1,1,1,2024-12-19,8.8,Mild
ACT-02291,AHU Installation (13pcs),A1,L01,---,Other,Installation,0,2024-10-03,2024-10-17,14,6,1,0,Vendor_B,1.5,Lump Sum,Autumn,In Transit,18,0,0,2,2024-10-22,5.2,Mild
ACT-02292,AHU Installation (WWT and Laboritiries),A1,L01,---,Other,Installation,0,2024-05-03,2024-05-13,10,8,0,7,Vendor_A,-2.0,Unit Price,Spring,In Transit,8,1,0,1,2024-05-12,-1.4,On Time
ACT-02293,Fans Installation,A1,L01,---,Other,Installation,0,2025-05-01,2025-05-17,16,6,0,1,Vendor_D,4.8,Lump Sum,Spring,Delivered,14,0,0,0,2025-05-26,9.0,Mild
ACT-02294,Compressed Air Piping,A1,L01,B,MEP,Construction,0,2025-03-11,2025-03-22,11,3,0,3,Vendor_A,-0.6,Lump Sum,Spring,Delivered,23,2,0,2,2025-03-23,1.0,On Time
ACT-02295,Compressed Air Piping,A1,L01,A,MEP,Construction,0,2024-03-30,2024-04-06,7,5,0,5,Vendor_C,3.1,Unit Price,Spring,In Transit,16,1,1,0,2024-04-14,8.4,Mild
ACT-02296,Compressed Air Piping,A1,L01,C,MEP,Construction,0,2024-07-31,2024-08-12,12,6,1,0,Vendor_D,5.5,Lump Sum,Summer,Delivered,8,2,2,0,2024-08-28,16.4,Moderate
ACT-02297,Compressed Air Piping,A1,L01,D,MEP,Construction,0,2024-11-02,2024-11-12,10,1,0,7,Vendor_C,2.7,Lump Sum,Autumn,Delivered,21,1,1,1,2024-11-15,3.0,On Time
ACT-02298,Compressed Air Piping,A1,L01,E&EXT&F,MEP,Construction,0,2024-09-16,2024-09-26,10,4,0,4,Vendor_E,6.9,Lump Sum,Autumn,Delivered,23,2,0,1,2024-10-02,6.5,Mild
ACT-02299,Sprinkler System Piping,A1,L01,B,MEP,Construction,0,2024-08-16,2024-09-06,21,2,0,1,Vendor_F,9.2,Lump Sum,Summer,Delivered,16,1,0,0,2024-09-13,7.0,Mild
ACT-02300,Sprinkler System Piping,A1,L01,A,MEP,Construction,0,2025-02-06,2025-02-28,22,4,0,15,Vendor_F,8.9,Lump Sum,Winter,Delivered,20,0,0,1,2025-03-07,7.3,Mild
ACT-02301,Sprinkler System Piping,A1,L01,C,MEP,Construction,0,2024-02-13,2024-02-19,6,6,0,8,Vendor_D,5.0,Unit Price,Winter,Delivered,14,1,1,1,2024-02-26,6.6,Mild
ACT-02302,Sprinkler System Piping,A1,L01,D,MEP,Construction,0,2024-09-25,2024-10-06,11,3,1,0,Vendor_B,1.3,Time & Material,Autumn,Delivered,24,5,1,1,2024-10-16,10.1,Mild
ACT-02303,Sprinkler System Piping,A1,L01,E,MEP,Construction,0,2024-06-04,2024-06-25,21,3,1,0,Vendor_C,1.3,Unit Price,Summer,Delivered,18,4,0,0,2024-07-06,10.7,Mild
ACT-02304,Sprinkler System Piping,A1,L01,EXT&F,MEP,Construction,0,2024-02-29,2024-03-05,5,6,0,12,Vendor_C,2.7,Lump Sum,Winter,Delivered,10,0,0,4,2024-03-08,3.2,On Time
ACT-02305,Hydrant Piping,A1,L01,B,MEP,Construction,0,2024-09-22,2024-09-27,5,1,0,5,Vendor_B,1.0,Lump Sum,Autumn,In Transit,15,1,0,0,2024-09-30,2.7,On Time
ACT-02306,Hydrant Piping,A1,L01,A,MEP,Construction,0,2024-04-16,2024-04-19,3,3,0,3,Vendor_D,3.4,Lump Sum,Spring,Delivered,5,1,1,0,2024-04-22,3.2,On Time
ACT-02307,Hydrant Piping,A1,L01,C,MEP,Construction,0,2024-06-02,2024-06-08,6,6,1,0,Vendor_A,0.1,Lump Sum,Summer,Delivered,10,0,0,2,2024-06-10,1.8,On Time
ACT-02308,Hydrant Piping,A1,L01,D,MEP,Construction,0,2024-10-14,2024-10-27,13,3,0,3,Vendor_D,4.8,Lump Sum,Autumn,Delivered,13,2,0,0,2024-11-04,7.9,Mild
ACT-02309,Hydrant Piping,A1,L01,E,MEP,Construction,0,2025-06-23,2025-06-27,4,3,1,0,Vendor_F,9.0,Lump Sum,Summer,Delivered,14,3,0,2,2025-07-10,12.6,Moderate
ACT-02310,Hydrant Piping,A1,L01,EXT&F,MEP,Construction,0,2025-01-18,2025-01-22,4,4,0,7,Vendor_G,15.5,Unit Price,Winter,Delivered,21,0,1,2,2025-02-12,20.8,Severe
ACT-02311,Lift (3.5t) Installation & Commissioning,A1,L01,B,Other,Installation,0,2024-06-13,2024-06-27,14,2,0,5,Vendor_G,17.0,Lump Sum,Summer,Not Ordered,17,3,0,2,2024-07-21,24.5,Severe
ACT-02312,CargoLift (8t) Installation & Commissioning,A1,L01,B,Other,Installation,0,2024-08-08,2024-08-16,8,6,1,0,Vendor_A,-1.8,Time & Material,Summer,In Transit,15,2,0,2,2024-08-23,6.9,Mild
ACT-02313,DW_Piping,A1,L02,A,MEP,Construction,0,2024-08-21,2024-08-24,3,2,0,6,Vendor_A,0.0,Unit Price,Summer,Ordered,15,1,0,3,2024-08-25,1.1,On Time
ACT-02314,DW_Piping,A1,L02,B,MEP,Construction,0,2024-04-06,2024-04-20,14,6,0,1,Vendor_A,0.2,Time & Material,Spring,Delivered,12,0,0,1,2024-04-25,5.2,Mild
ACT-02315,DW_Piping,A1,L02,C,MEP,Construction,0,2024-04-10,2024-04-22,12,1,0,6,Vendor_D,3.7,Time & Material,Spring,In Transit,21,0,0,2,2024-05-01,8.6,Mild
ACT-02316,DW_Piping,A1,L02,D,MEP,Construction,0,2024-04-04,2024-04-22,18,4,0,8,Vendor_A,-2.1,Unit Price,Spring,Ordered,16,2,0,0,2024-04-21,-0.8,On Time
ACT-02317,DW_Piping,A1,L02,E,MEP,Construction,0,2024-10-22,2024-10-28,6,6,1,0,Vendor_G,16.6,Lump Sum,Autumn,Delivered,19,2,0,0,2024-11-18,21.4,Severe
ACT-02318,DW_Piping,A1,L02,F,MEP,Construction,0,2025-01-13,2025-01-31,18,5,1,0,Vendor_A,-0.5,Lump Sum,Winter,Ordered,14,0,0,2,2025-02-04,4.2,On Time
ACT-02319,Rainwater Vertical Piping,A1,L02,B,MEP,Construction,0,2024-11-28,2024-12-25,27,5,0,26,Vendor_C,2.6,Lump Sum,Autumn,Delivered,18,2,0,0,2024-12-28,3.0,On Time
ACT-02320,Rainwater Vertical Piping,A1,L02,A,MEP,Construction,0,2025-06-25,2025-07-09,14,6,0,6,Vendor_F,10.9,Lump Sum,Summer,In Transit,7,0,0,0,2025-07-20,10.8,Mild
ACT-02321,Rainwater Vertical Piping,A1,L02,C,MEP,Construction,0,2024-03-22,2024-04-02,11,2,0,7,Vendor_G,17.4,Unit Price,Spring,In Transit,16,1,2,1,2024-04-22,19.9,Severe
ACT-02322,Rainwater Vertical Piping,A1,L02,D,MEP,Construction,0,2025-06-30,2025-07-02,2,5,0,1,Vendor_C,2.9,Unit Price,Summer,Delivered,13,0,2,1,2025-07-11,9.3,Mild
ACT-02323,Rainwater Vertical Piping,A1,L02,E,MEP,Construction,0,2024-09-23,2024-10-02,9,1,1,0,Vendor_C,1.6,Lump Sum,Autumn,Not Ordered,24,2,1,1,2024-10-14,12.2,Moderate
ACT-02324,Rainwater Vertical Piping,A1,L02,F,MEP,Construction,0,2024-05-12,2024-05-26,14,5,0,0,Vendor_D,5.2,Unit Price,Spring,Ordered,24,0,1,1,2024-06-01,6.1,Mild
ACT-02325,Heating Cooling Piping,A1,L02,B,MEP,Construction,0,2025-06-07,2025-06-27,20,6,0,9,Vendor_C,2.1,Lump Sum,Summer,In Transit,20,2,0,0,2025-06-29,2.4,On Time
ACT-02326,Heating Cooling Equipments,A1,L02,B,MEP,Construction,0,2024-09-24,2024-10-10,16,4,1,0,Vendor_B,-0.9,Unit Price,Autumn,Delivered,20,0,0,1,2024-10-10,0.2,On Time
ACT-02327,Heating Cooling Piping,A1,L02,A,MEP,Construction,0,2024-07-20,2024-08-03,14,5,1,0,Vendor_E,6.0,Lump Sum,Summer,Delivered,11,0,0,1,2024-08-11,7.5,Mild
ACT-02328,Heating Cooling Equipments,A1,L02,A,MEP,Construction,0,2024-05-09,2024-05-19,10,4,0,9,Vendor_D,4.5,Lump Sum,Spring,Delivered,17,0,0,1,2024-05-22,2.8,On Time
ACT-02329,Heating Cooling Piping,A1,L02,C,MEP,Construction,0,2024-06-07,2024-06-10,3,5,0,1,Vendor_C,1.4,Lump Sum,Summer,Ordered,15,0,1,0,2024-06-17,7.3,Mild
ACT-02330,Heating Cooling Equipments,A1,L02,C,MEP,Construction,0,2025-06-26,2025-07-02,6,2,1,0,Vendor_A,-2.0,Unit Price,Summer,Delivered,17,0,0,0,2025-07-04,2.5,On Time
ACT-02331,Heating Cooling Piping,A1,L02,D,MEP,Construction,0,2024-06-27,2024-07-12,15,1,0,22,Vendor_A,-1.4,Lump Sum,Summer,In Transit,6,1,0,0,2024-07-12,0.2,On Time
ACT-02332,Heating Cooling Equipments,A1,L02,D,MEP,Construction,0,2025-06-26,2025-07-02,6,4,1,0,Vendor_C,2.6,Time & Material,Summer,Delivered,14,1,1,0,2025-07-14,12.4,Moderate
ACT-02333,Heating Cooling Piping,A1,L02,E,MEP,Construction,0,2024-07-11,2024-07-20,9,5,0,8,Vendor_D,4.8,Lump Sum,Summer,Delivered,10,4,0,0,2024-07-27,7.3,Mild
ACT-02334,Heating Cooling Equipments,A1,L02,E,MEP,Construction,0,2024-05-18,2024-06-02,15,3,0,18,Vendor_D,4.5,Lump Sum,Spring,Delivered,15,0,1,0,2024-06-08,5.9,Mild
ACT-02335,Heating Cooling Piping & Equipments,A1,L02,F,MEP,Construction,0,2024-04-23,2024-05-07,14,3,0,7,Vendor_F,9.4,Lump Sum,Spring,Delivered,11,2,3,0,2024-05-22,15.2,Moderate
ACT-02336,Rectangle Ducts & Spiral Ventilation Pipes,A1,L02,B,MEP,Construction,0,2024-08-24,2024-08-31,7,1,0,0,Vendor_F,9.1,Unit Price,Summer,Delivered,14,1,0,0,2024-09-08,8.1,Mild
ACT-02337,"Ventilation Accessories (CAV, Silencers, etc.)",A1,L02,B,MEP,Construction,0,2024-05-21,2024-05-23,2,6,0,8,Vendor_A,0.3,Lump Sum,Spring,Ordered,6,0,0,0,2024-05-28,4.8,On Time
ACT-02338,"Ventilation Openings and Closures (Dampers, Grills, Diffusors)",A1,L02,B,MEP,Construction,0,2025-01-25,2025-01-30,5,4,0,3,Vendor_E,7.4,Lump Sum,Winter,Delivered,6,2,0,0,2025-02-10,11.0,Mild
ACT-02339,Rectangle Ducts & Spiral Ventilation Pipes,A1,L02,A,MEP,Construction,0,2024-05-23,2024-05-29,6,2,0,4,Vendor_E,8.3,Lump Sum,Spring,Delivered,18,4,0,2,2024-06-11,13.1,Moderate
ACT-02340,"Ventilation Accessories (CAV, Silencers, etc.)",A1,L02,A,MEP,Construction,0,2025-04-10,2025-04-14,4,6,0,3,Vendor_F,11.1,Time & Material,Spring,Delivered,11,1,0,1,2025-04-23,8.6,Mild
ACT-02341,"Ventilation Openings and Closures (Dampers, Grills, Diffusors)",A1,L02,A,MEP,Construction,0,2025-04-09,2025-04-25,16,2,1,0,Vendor_F,10.3,Lump Sum,Spring,Delivered,13,0,0,0,2025-05-05,10.5,Mild
ACT-02342,Rectangle Ducts & Spiral Ventilation Pipes,A1,L02,C,MEP,Construction,0,2024-06-17,2024-07-04,17,1,0,1,Vendor_B,0.1,Lump Sum,Summer,Delivered,20,1,1,1,2024-07-05,1.4,On Time
ACT-02343,"Ventilation Accessories (CAV, Silencers, etc.)",A1,L02,C,MEP,Construction,0,2025-02-24,2025-03-30,34,2,0,9,Vendor_B,1.7,Unit Price,Winter,Delivered,21,1,0,0,2025-03-30,-0.3,On Time
ACT-02344,"Ventilation Openings and Closures (Dampers, Grills, Diffusors)",A1,L02,C,MEP,Construction,0,2025-04-22,2025-05-08,16,5,1,0,Vendor_D,5.1,Unit Price,Spring,Delivered,9,2,0,1,2025-05-15,7.3,Mild
ACT-02345,Rectangle Ducts & Spiral Ventilation Pipes,A1,L02,D,MEP,Construction,0,2024-11-28,2024-12-15,17,6,0,11,Vendor_B,-0.3,Time & Material,Autumn,Ordered,12,2,0,1,2024-12-25,10.2,Mild
ACT-02346,"Ventilation Accessories (CAV, Silencers, etc.)",A1,L02,D,MEP,Construction,0,2024-07-30,2024-08-09,10,1,0,5,Vendor_B,1.4,Unit Price,Summer,In Transit,6,1,0,0,2024-08-07,-1.6,On Time
ACT-02347,"Ventilation Openings and Closures (Dampers, Grills, Diffusors)",A1,L02,D,MEP,Construction,0,2024-09-09,2024-09-27,18,6,0,5,Vendor_A,-1.8,Lump Sum,Autumn,Delivered,6,0,0,0,2024-09-29,1.5,On Time
ACT-02348,Rectangle Ducts & Spiral Ventilation Pipes,A1,L02,E,MEP,Construction,0,2025-03-14,2025-04-26,43,4,1,0,Vendor_G,16.4,Lump Sum,Spring,Not Ordered,18,2,0,1,2025-05-21,24.6,Severe
ACT-02349,"Ventilation Accessories (CAV, Silencers, etc.)",A1,L02,E,MEP,Construction,0,2024-06-21,2024-07-01,10,2,0,7,Vendor_B,-1.1,Lump Sum,Summer,Ordered,14,1,1,1,2024-07-04,3.1,On Time
ACT-02350,"Ventilation Openings and Closures (Dampers, Grills, Diffusors)",A1,L02,E,MEP,Construction,0,2024-07-13,2024-07-15,2,5,0,19,Vendor_E,7.3,Time & Material,Summer,Delivered,19,0,0,0,2024-07-22,6.9,Mild
ACT-02351,Rectangle Ducts & Spiral Ventilation Pipes,A1,L02,F,MEP,Construction,0,2024-04-10,2024-04-13,3,6,0,5,Vendor_G,16.3,Lump Sum,Spring,Ordered,10,0,0,1,2024-05-03,19.8,Severe
ACT-02352,Compressed Air Piping,A1,L02,A,MEP,Construction,0,2024-08-17,2024-08-28,11,6,0,7,Vendor_G,15.4,Lump Sum,Summer,Delivered,14,0,2,1,2024-09-17,20.2,Severe
ACT-02353,Compressed Air Piping,A1,L02,B,MEP,Construction,0,2024-03-01,2024-03-18,17,2,0,2,Vendor_D,5.3,Lump Sum,Spring,Ordered,17,5,1,1,2024-04-01,13.5,Moderate
ACT-02354,Compressed Air Piping,A1,L02,C,MEP,Construction,0,2024-07-06,2024-07-12,6,1,0,1,Vendor_D,3.3,Time & Material,Summer,Not Ordered,9,2,3,0,2024-07-27,14.6,Moderate
ACT-02355,Compressed Air Piping,A1,L02,D,MEP,Construction,0,2024-08-03,2024-08-06,3,1,0,3,Vendor_B,1.3,Lump Sum,Summer,In Transit,14,1,0,3,2024-08-08,1.6,On Time
ACT-02356,Compressed Air Piping,A1,L02,E,MEP,Construction,0,2024-05-31,2024-06-11,11,2,1,0,Vendor_F,11.3,Lump Sum,Spring,Delivered,20,3,1,4,2024-07-01,20.0,Severe
ACT-02357,Sprinkler System Piping,A1,L02,B,MEP,Construction,0,2024-03-09,2024-03-27,18,6,0,20,Vendor_B,-0.3,Lump Sum,Spring,Ordered,19,2,0,0,2024-04-01,4.9,On Time
ACT-02358,Sprinkler System Piping,A1,L02,A,MEP,Construction,0,2024-10-22,2024-10-30,8,1,1,0,Vendor_A,-2.6,Lump Sum,Autumn,Delivered,18,2,0,1,2024-10-30,0.4,On Time
ACT-02359,Sprinkler System Piping,A1,L02,C,MEP,Construction,0,2025-04-26,2025-05-05,9,3,0,1,Vendor_B,2.1,Unit Price,Spring,Delivered,6,2,0,0,2025-05-09,3.5,On Time
ACT-02360,Sprinkler System Piping,A1,L02,D,MEP,Construction,0,2024-07-14,2024-07-27,13,6,0,5,Vendor_B,0.5,Unit Price,Summer,Delivered,13,0,0,2,2024-07-25,-1.8,On Time
ACT-02361,Sprinkler System Piping,A1,L02,E,MEP,Construction,0,2024-05-21,2024-06-01,11,1,0,5,Vendor_E,7.0,Lump Sum,Spring,Delivered,21,2,0,0,2024-06-05,3.9,On Time
ACT-02362,Sprinkler System Piping,A1,L02,F,MEP,Construction,0,2024-06-16,2024-07-12,26,4,0,6,Vendor_A,-1.4,Time & Material,Summer,Ordered,13,2,0,2,2024-07-19,7.4,Mild
ACT-02363,Hydrant Piping,A1,L02,B,MEP,Construction,0,2025-04-24,2025-05-26,32,2,0,14,Vendor_B,-0.5,Unit Price,Spring,In Transit,16,1,0,0,2025-05-27,1.0,On Time
ACT-02364,Hydrant Piping,A1,L02,A,MEP,Construction,0,2024-10-26,2024-11-08,13,6,0,20,Vendor_A,-0.3,Unit Price,Autumn,Delivered,10,0,0,1,2024-11-09,0.8,On Time
ACT-02365,Hydrant Piping,A1,L02,C,MEP,Construction,0,2024-03-25,2024-04-01,7,3,0,7,Vendor_F,11.1,Unit Price,Spring,Delivered,23,3,2,0,2024-04-11,10.0,Mild
ACT-02366,Hydrant Piping,A1,L02,D,MEP,Construction,0,2025-01-31,2025-02-02,2,2,0,7,Vendor_E,6.1,Unit Price,Winter,Delivered,14,1,1,0,2025-02-05,3.2,On Time
ACT-02367,Hydrant Piping,A1,L02,E,MEP,Construction,0,2024-04-07,2024-04-28,21,6,0,2,Vendor_C,2.1,Lump Sum,Spring,Delivered,19,1,1,0,2024-05-04,6.0,Mild
ACT-02368,Hydrant Piping,A1,L02,F,MEP,Construction,0,2024-02-16,2024-02-22,6,1,0,0,Vendor_C,0.7,Lump Sum,Winter,In Transit,5,1,0,1,2024-02-19,-2.9,On Time
ACT-02369,Heating Cooling Piping,A1,L03,A,MEP,Construction,0,2024-06-01,2024-06-13,12,3,1,0,Vendor_A,-0.2,Lump Sum,Summer,Delivered,10,2,1,1,2024-06-18,5.4,Mild
ACT-02370,Heating Cooling Equipments,A1,L03,A,MEP,Construction,0,2024-04-14,2024-04-20,6,2,0,12,Vendor_C,1.2,Lump Sum,Spring,Delivered,17,2,0,2,2024-04-22,2.2,On Time
ACT-02371,Heating Cooling Piping,A1,L03,B,MEP,Construction,0,2024-12-06,2024-12-15,9,1,0,7,Vendor_F,12.2,Unit Price,Winter,Delivered,16,0,0,0,2024-12-31,15.7,Moderate
ACT-02372,Heating Cooling Equipments,A1,L03,B,MEP,Construction,0,2024-10-02,2024-10-07,5,6,0,3,Vendor_A,0.5,Time & Material,Autumn,Delivered,13,0,1,0,2024-10-14,6.9,Mild
ACT-02373,Heating Cooling Piping,A1,L03,C,MEP,Construction,0,2025-02-08,2025-02-11,3,1,1,0,Vendor_E,7.1,Lump Sum,Winter,Delivered,14,1,0,1,2025-02-17,6.0,Mild
ACT-02374,Heating Cooling Equipments,A1,L03,C,MEP,Construction,0,2024-10-17,2024-10-25,8,6,0,18,Vendor_A,-1.8,Unit Price,Autumn,Delivered,10,0,0,1,2024-10-24,-1.1,On Time
ACT-02375,Heating Cooling Piping,A1,L03,D,MEP,Construction,0,2024-08-28,2024-08-31,3,2,0,3,Vendor_B,-1.0,Lump Sum,Summer,Delivered,17,1,0,0,2024-09-03,3.0,On Time
ACT-02376,Heating Cooling Equipments,A1,L03,D,MEP,Construction,0,2024-10-25,2024-10-31,6,6,0,17,Vendor_F,9.1,Time & Material,Autumn,Delivered,16,0,0,0,2024-11-12,12.5,Moderate
ACT-02377,Heating Cooling Piping,A1,L03,E,MEP,Construction,0,2024-09-05,2024-09-22,17,2,0,9,Vendor_C,0.5,Unit Price,Autumn,Not Ordered,19,3,1,1,2024-10-04,12.0,Moderate
ACT-02378,Heating Cooling Equipments,A1,L03,E,MEP,Construction,0,2024-02-04,2024-02-24,20,2,1,0,Vendor_E,7.0,Lump Sum,Winter,Ordered,18,0,0,1,2024-03-03,8.4,Mild
ACT-02379,Heating Cooling Piping & Equipments,A1,L03,EXT,MEP,Construction,0,2025-01-16,2025-02-09,24,3,0,4,Vendor_A,-3.4,Lump Sum,Winter,In Transit,21,1,0,0,2025-02-07,-2.4,On Time
ACT-02380,Rectangle Ducts & Spiral Ventilation Pipes,A1,L03,B,MEP,Construction,0,2025-06-17,2025-06-21,4,3,1,0,Vendor_E,8.2,Lump Sum,Summer,Delivered,14,1,0,2,2025-07-01,10.0,Mild
ACT-02381,Rectangle Ducts & Spiral Ventilation Pipes,A1,L03,A,MEP,Construction,0,2024-08-29,2024-10-05,37,4,0,1,Vendor_F,11.5,Unit Price,Summer,In Transit,21,1,2,2,2024-10-20,15.3,Moderate
ACT-02382,Rectangle Ducts & Spiral Ventilation Pipes,A1,L03,C,MEP,Construction,0,2024-08-30,2024-09-11,12,3,0,6,Vendor_F,11.5,Unit Price,Summer,Not Ordered,6,4,1,1,2024-10-05,23.6,Severe
ACT-02383,Rectangle Ducts & Spiral Ventilation Pipes,A1,L03,D,MEP,Construction,0,2024-02-08,2024-02-10,2,1,1,0,Vendor_C,3.2,Time & Material,Winter,Delivered,24,1,0,0,2024-02-15,5.4,Mild
ACT-02384,Rectangle Ducts & Spiral Ventilation Pipes,A1,L03,E,MEP,Construction,0,2025-05-09,2025-05-12,3,3,1,0,Vendor_F,9.8,Unit Price,Spring,Delivered,15,1,0,1,2025-05-26,13.7,Moderate
